PERSON_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,PLAYER_SLUG,TEAM_ID,TEAM_SLUG,IS_DEFUNCT,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR,PLAYER_NAME,HEIGHT_INCHES,WEIGHT_LBS,IS_UNDRAFTED
76861,Gray,Stuart,stuart-gray,1610612754,pacers,0,Indiana,Pacers,IND,40,C,UCLA,USA,1984.0,2.0,29.0,,2.3,2.6,0.4,Career,1984,1990,Stuart Gray,84.0,235.0,False
76862,Gray,Sylvester,sylvester-gray,1610612748,heat,0,Miami,Heat,MIA,40,F,Memphis,USA,1988.0,2.0,35.0,,8.0,5.2,2.1,Career,1988,1988,Sylvester Gray,78.0,230.0,False
76863,Gray,Wyndol,wyndol-gray,1610612738,celtics,0,Boston,Celtics,BOS,4,G,Harvard,USA,,,,,5.4,0.0,0.7,Career,1946,1947,Wyndol Gray,73.0,175.0,True
81,Grayer,Jeff,jeff-grayer,1610612749,bucks,0,Milwaukee,Bucks,MIL,20,G,Iowa State,USA,1988.0,1.0,13.0,,7.4,3.0,1.4,Career,1988,1997,Jeff Grayer,77.0,210.0,False
76865,Greacen,Bob,bob-greacen,1610612749,bucks,0,Milwaukee,Bucks,MIL,18,F,Rutgers,USA,1969.0,2.0,17.0,,2.6,1.5,0.9,Career,1969,1970,Bob Greacen,79.0,206.0,False
920,Green,A.C.,ac-green,1610612747,lakers,0,Los Angeles,Lakers,LAL,45,F,Oregon State,USA,1985.0,1.0,23.0,,9.6,7.4,1.1,Career,1985,2000,A.C. Green,81.0,225.0,False
1631260,Green,AJ,aj-green,1610612749,bucks,0,Milwaukee,Bucks,MIL,20,G,Northern Iowa,USA,,,,1.0,7.4,2.4,1.5,Season,2022,2024,AJ Green,76.0,190.0,True
201980,Green,Danny,danny-green,1610612755,sixers,0,Philadelphia,76ers,PHI,14,G,North Carolina,USA,2009.0,2.0,46.0,,8.7,3.4,1.5,Career,2009,2023,Danny Green,78.0,215.0,False
101209,Green,Devin,devin-green,1610612747,lakers,0,Los Angeles,Lakers,LAL,,G-F,Hampton,USA,,,,,0.9,0.9,0.3,Career,2005,2005,Devin Green,79.0,212.0,True
203110,Green,Draymond,draymond-green,1610612744,warriors,0,Golden State,Warriors,GSW,23,F,Michigan State,USA,2012.0,2.0,35.0,1.0,9.0,6.1,5.6,Season,2012,2024,Draymond Green,78.0,230.0,False
203475,Green,Erick,erick-green,1610612743,nuggets,0,Denver,Nuggets,DEN,11,G,Virginia Tech,USA,2013.0,2.0,46.0,,3.1,0.7,0.8,Career,2014,2015,Erick Green,76.0,185.0,False
101123,Green,Gerald,gerald-green,1610612738,celtics,0,Boston,Celtics,BOS,14,G-F,No College,USA,2005.0,1.0,18.0,,9.7,2.5,0.9,Career,2005,2018,Gerald Green,79.0,205.0,False
203210,Green,JaMychal,jamychal-green,1610612744,warriors,0,Golden State,Warriors,GSW,1,F-C,Alabama,USA,,,,,7.7,5.5,0.9,Career,2014,2022,JaMychal Green,81.0,227.0,True
1630224,Green,Jalen,jalen-green,1610612745,rockets,0,Houston,Rockets,HOU,4,G,NBA G League Ignite,USA,2021.0,1.0,2.0,1.0,21.0,4.6,3.4,Season,2021,2024,Jalen Green,76.0,186.0,False
1629750,Green,Javonte,javonte-green,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,8,G,Radford,USA,,,,1.0,5.1,3.2,0.8,Season,2019,2024,Javonte Green,77.0,205.0,True
201145,Green,Jeff,jeff-green,1610612745,rockets,0,Houston,Rockets,HOU,32,F,Georgetown,USA,2007.0,1.0,5.0,1.0,5.4,1.8,0.6,Season,2007,2024,Jeff Green,80.0,235.0,False
76867,Green,Johnny,johnny-green,1610612752,knicks,0,New York,Knicks,NYK,20,F,Michigan State,USA,1959.0,1.0,5.0,,11.6,8.6,1.4,Career,1959,1972,Johnny Green,77.0,200.0,False
1630182,Green,Josh,josh-green,1610612766,hornets,0,Charlotte,Hornets,CHA,10,G,Arizona,Australia,2020.0,1.0,18.0,1.0,7.4,2.5,1.6,Season,2020,2024,Josh Green,77.0,200.0,False
76868,Green,Ken,ken-green,1610612752,knicks,0,New York,Knicks,NYK,3,F,Texas-Pan American,USA,1981.0,2.0,34.0,,4.4,3.9,0.3,Career,1985,1985,Ken Green,80.0,215.0,False
76869,Green,Kenny,kenny-green,1610612755,sixers,0,Philadelphia,76ers,PHI,21,G,Wake Forest,USA,1985.0,1.0,12.0,,4.4,1.7,0.3,Career,1985,1986,Kenny Green,78.0,210.0,False
600011,Green,Lamar,lamar-green,1610612756,suns,0,Phoenix,Suns,PHX,16,F,Morehead State,USA,1969.0,3.0,33.0,,5.2,6.4,0.7,Career,1969,1974,Lamar Green,79.0,210.0,False
1036,Green,Litterial,litterial-green,1610612753,magic,0,Orlando,Magic,ORL,9,G,Georgia,USA,1992.0,2.0,39.0,,2.9,0.5,1.2,Career,1992,1998,Litterial Green,73.0,195.0,False
76872,Green,Luther,luther-green,1610612755,sixers,0,Philadelphia,76ers,PHI,25,F,Long Island-Brooklyn,USA,1969.0,3.0,41.0,,0.6,0.6,0.0,Career,1972,1972,Luther Green,79.0,190.0,False
76873,Green,Mike,mike-green,1610612759,spurs,0,San Antonio,Spurs,SAS,23,C,Louisiana Tech,USA,1973.0,1.0,4.0,,8.4,5.4,1.4,Career,1976,1979,Mike Green,82.0,200.0,False
76874,Green,Rickey,rickey-green,1610612762,jazz,0,Utah,Jazz,UTA,13,G,Michigan,USA,1977.0,1.0,16.0,,9.4,1.9,5.5,Career,1977,1991,Rickey Green,72.0,170.0,False
76875,Green,Sean,sean-green,1610612754,pacers,0,Indiana,Pacers,IND,30,G,Iona,USA,1991.0,2.0,41.0,,4.2,1.0,0.5,Career,1991,1993,Sean Green,77.0,210.0,False
76877,Green,Si,si-green,1610612764,wizards,0,Washington,Wizards,WAS,28,G,Duquesne,USA,1956.0,1.0,1.0,,9.2,4.3,3.3,Career,1956,1965,Si Green,74.0,185.0,False
76876,Green,Sidney,sidney-green,1610612741,bulls,0,Chicago,Bulls,CHI,21,F,UNLV,USA,1983.0,1.0,5.0,,7.5,6.1,0.9,Career,1983,1992,Sidney Green,81.0,220.0,False
76878,Green,Steve,steve-green,1610612754,pacers,0,Indiana,Pacers,IND,24,F,Indiana,USA,1975.0,2.0,30.0,,4.6,2.0,0.6,Career,1976,1978,Steve Green,79.0,220.0,False
201192,Green,Taurean,taurean-green,1610612743,nuggets,0,Denver,Nuggets,DEN,0,G,Florida,USA,2007.0,2.0,52.0,,1.6,0.6,0.6,Career,2007,2007,Taurean Green,72.0,177.0,False
76879,Green,Tommy,tommy-green,1610612762,jazz,0,Utah,Jazz,UTA,14,G,Southern,USA,1978.0,2.0,35.0,,3.9,1.2,2.4,Career,1978,1978,Tommy Green,74.0,185.0,False
2584,Green,Willie,willie-green,1610612755,sixers,0,Philadelphia,76ers,PHI,34,G,Detroit Mercy,USA,2003.0,2.0,41.0,,8.3,1.8,1.4,Career,2003,2014,Willie Green,75.0,205.0,False
201590,Greene,Donte,donte-greene,1610612758,kings,0,Sacramento,Kings,SAC,13,F,Syracuse,USA,2008.0,1.0,28.0,,6.1,2.4,0.7,Career,2008,2012,Donte Greene,83.0,226.0,False
101158,Greene,Orien,orien-greene,1610612738,celtics,0,Boston,Celtics,BOS,5,G,Louisiana-Lafayette,USA,2005.0,2.0,53.0,,2.5,1.5,1.2,Career,2005,2010,Orien Greene,76.0,208.0,False
76880,Greenspan,Jerry,jerry-greenspan,1610612755,sixers,0,Philadelphia,76ers,PHI,22,F,Maryland,USA,1963.0,3.0,24.0,,4.9,3.3,0.4,Career,1963,1964,Jerry Greenspan,77.0,195.0,False
76881,Greenwood,David,david-greenwood,1610612741,bulls,0,Chicago,Bulls,CHI,33,F,UCLA,USA,1979.0,1.0,2.0,,10.2,7.9,2.0,Career,1979,1990,David Greenwood,81.0,222.0,False
76882,Greer,Hal,hal-greer,1610612755,sixers,0,Philadelphia,76ers,PHI,15,G,Marshall,USA,1958.0,2.0,13.0,,19.2,5.0,4.0,Career,1958,1972,Hal Greer,74.0,175.0,False
2696,Greer,Lynn,lynn-greer,1610612749,bucks,0,Milwaukee,Bucks,MIL,3,G,Temple,USA,,,,,4.1,0.7,1.3,Career,2006,2006,Lynn Greer,74.0,175.0,True
76883,Gregor,Gary,gary-gregor,1610612757,blazers,0,Portland,Trail Blazers,POR,9,F,South Carolina,USA,1968.0,1.0,8.0,,9.8,7.0,1.5,Career,1968,1972,Gary Gregor,79.0,225.0,False
76884,Gregory,Claude,claude-gregory,1610612746,clippers,0,LA,Clippers,LAC,43,F,Wisconsin,USA,1981.0,2.0,41.0,,5.4,3.9,0.6,Career,1985,1987,Claude Gregory,80.0,205.0,False
76885,Greig,John,john-greig,1610612760,thunder,0,Oklahoma City,Thunder,OKC,22,F,Oregon,USA,1982.0,3.0,65.0,,2.1,0.7,0.0,Career,1982,1982,John Greig,79.0,215.0,False
76886,Grekin,Norm,norm-grekin,1610612744,warriors,0,Golden State,Warriors,GSW,,F,La Salle,USA,1953.0,3.0,,,0.0,0.0,0.0,Career,1953,1953,Norm Grekin,77.0,180.0,True
76887,Grevey,Kevin,kevin-grevey,1610612764,wizards,0,Washington,Wizards,WAS,35,G,Kentucky,USA,1975.0,1.0,18.0,,11.0,2.4,1.9,Career,1975,1984,Kevin Grevey,77.0,210.0,False
1631100,Griffin,AJ,aj-griffin,1610612737,hawks,0,Atlanta,Hawks,ATL,14,F,Duke,USA,2022.0,1.0,16.0,,7.5,1.9,0.8,Career,2022,2023,AJ Griffin,78.0,220.0,False
1559,Griffin,Adrian,adrian-griffin,1610612742,mavericks,0,Dallas,Mavericks,DAL,44,G-F,Seton Hall,USA,,,,,4.0,3.2,1.4,Career,1999,2007,Adrian Griffin,77.0,230.0,True
201933,Griffin,Blake,blake-griffin,1610612738,celtics,0,Boston,Celtics,BOS,91,F,Oklahoma,USA,2009.0,1.0,1.0,,19.0,8.0,4.0,Career,2009,2022,Blake Griffin,81.0,250.0,False
2204,Griffin,Eddie,eddie-griffin,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,41,C,Seton Hall,USA,2001.0,1.0,7.0,,7.2,5.8,0.8,Career,2001,2006,Eddie Griffin,82.0,240.0,False
76888,Griffin,Greg,greg-griffin,1610612756,suns,0,Phoenix,Suns,PHX,25,F,Idaho State,USA,1977.0,4.0,71.0,,4.0,2.9,0.7,Career,1977,1977,Greg Griffin,79.0,190.0,False
76889,Griffin,Paul,paul-griffin,1610612759,spurs,0,San Antonio,Spurs,SAS,30,F,Western Michigan,USA,1976.0,5.0,74.0,,5.1,5.5,2.3,Career,1976,1982,Paul Griffin,81.0,205.0,False
201981,Griffin,Taylor,taylor-griffin,1610612756,suns,0,Phoenix,Suns,PHX,32,F,Oklahoma,USA,2009.0,2.0,48.0,,1.3,0.3,0.1,Career,2009,2009,Taylor Griffin,79.0,238.0,False
76890,Griffith,Darrell,darrell-griffith,1610612762,jazz,0,Utah,Jazz,UTA,35,G,Louisville,USA,1980.0,1.0,2.0,,16.2,3.3,2.1,Career,1980,1990,Darrell Griffith,76.0,190.0,False
76891,Grigsby,Chuck,chuck-grigsby,1610612752,knicks,0,New York,Knicks,NYK,17,G,Dayton,USA,1952.0,,,,2.3,1.6,1.0,Career,1954,1954,Chuck Grigsby,77.0,190.0,True
1629656,Grimes,Quentin,quentin-grimes,1610612755,sixers,0,Philadelphia,76ers,PHI,5,G,Houston,USA,2021.0,1.0,25.0,1.0,14.6,4.3,3.0,Season,2021,2024,Quentin Grimes,76.0,210.0,False
1575,Grimm,Derek,derek-grimm,1610612758,kings,0,Sacramento,Kings,SAC,54,F,Missouri,USA,,,,,1.6,0.4,0.0,Career,1997,1997,Derek Grimm,81.0,230.0,True
76893,Grimshaw,George,george-grimshaw,1610610032,,1,Providence,Steamrollers,PRO,,G,Brown,USA,,,,,2.9,0.0,0.0,Career,1946,1946,George Grimshaw,73.0,185.0,True
76894,Groat,Dick,dick-groat,1610612765,pistons,0,Detroit,Pistons,DET,5,G,Duke,USA,1952.0,1.0,3.0,,11.9,3.3,2.7,Career,1952,1952,Dick Groat,71.0,180.0,False
76895,Gross,Bob,bob-gross,1610612757,blazers,0,Portland,Trail Blazers,POR,30,F,Long Beach State,USA,1975.0,2.0,25.0,,8.9,4.4,2.9,Career,1975,1982,Bob Gross,78.0,200.0,False
76896,Grote,Jerry,jerry-grote,1610612747,lakers,0,Los Angeles,Lakers,LAL,32,G,Loyola-Marymount,USA,1962.0,4.0,28.0,,1.3,0.4,0.4,Career,1964,1964,Jerry Grote,76.0,215.0,False
76897,Groza,Alex,alex-groza,1610610030,,1,Indianapolis,Olympians,INO,,C,Kentucky,USA,1949.0,1.0,2.0,,22.5,10.7,2.4,Career,1949,1950,Alex Groza,79.0,218.0,False
101219,Grundy,Anthony,anthony-grundy,1610612737,hawks,0,Atlanta,Hawks,ATL,16,G,North Carolina State,USA,,,,,4.3,1.4,0.8,Career,2005,2005,Anthony Grundy,75.0,185.0,True
76899,Grunfeld,Ernie,ernie-grunfeld,1610612752,knicks,0,New York,Knicks,NYK,18,G,Tennessee,USA,1977.0,1.0,11.0,,7.4,2.6,2.0,Career,1977,1985,Ernie Grunfeld,78.0,210.0,False
76900,Guarilia,Gene,gene-guarilia,1610612738,celtics,0,Boston,Celtics,BOS,20,F,George Washington,USA,1959.0,2.0,14.0,,3.2,2.3,0.3,Career,1959,1962,Gene Guarilia,77.0,220.0,False
76901,Gudmundsson,Petur,petur-gudmundsson,1610612759,spurs,0,San Antonio,Spurs,SAS,35,C,Washington,USA,1981.0,3.0,61.0,,4.6,3.8,1.0,Career,1981,1988,Petur Gudmundsson,86.0,260.0,False
1629741,Guduric,Marko,marko-guduric,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,23,G,Fenerbahce,Serbia,,,,,3.9,1.7,1.0,Career,2019,2019,Marko Guduric,78.0,201.0,True
76902,Guerin,Richie,richie-guerin,1610612752,knicks,0,New York,Knicks,NYK,19,G,Iona,USA,1954.0,2.0,17.0,,17.3,5.0,5.0,Career,1956,1969,Richie Guerin,76.0,195.0,False
1631338,Gueye,Mouhamadou,mouhamadou-gueye,1610612761,raptors,0,Toronto,Raptors,TOR,16,F,Pittsburgh,USA,,,,,2.4,2.1,0.5,Career,2023,2023,Mouhamadou Gueye,81.0,210.0,True
1631243,Gueye,Mouhamed,mouhamed-gueye,1610612737,hawks,0,Atlanta,Hawks,ATL,18,F,Washington State,Senegal,2023.0,2.0,39.0,1.0,6.0,4.2,0.8,Season,2023,2024,Mouhamed Gueye,82.0,210.0,False
339,Gugliotta,Tom,tom-gugliotta,1610612756,suns,0,Phoenix,Suns,PHX,7,F,North Carolina State,USA,1992.0,1.0,6.0,,13.0,7.3,2.8,Career,1992,2004,Tom Gugliotta,82.0,250.0,False
76903,Guibert,Andres,andres-guibert,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,51,C,Cantera Instituto,Cuba,,,,,2.7,2.8,0.5,Career,1993,1994,Andres Guibert,82.0,225.0,True
76904,Guidinger,Jay,jay-guidinger,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,54,C,Minnesota-Duluth,USA,,,,,1.5,1.5,0.3,Career,1992,1993,Jay Guidinger,82.0,255.0,True
76905,Gunther,Coulby,coulby-gunther,1610610031,,1,Pittsburgh,Ironmen,PIT,,F,Boston College,USA,,,,,10.6,0.0,0.8,Career,1946,1948,Coulby Gunther,76.0,190.0,True
76906,Gunther,Dave,dave-gunther,1610612744,warriors,0,Golden State,Warriors,GSW,11,F,Iowa,USA,1959.0,8.0,56.0,,2.0,3.0,3.0,Career,1962,1962,Dave Gunther,79.0,190.0,False
76907,Guokas,Al,al-guokas,1610610027,,1,Denver,Nuggets,DN ,,Unknown,St. Joseph's (PA),USA,,,,,3.8,0.0,1.7,Career,1949,1949,Al Guokas,,,True
76908,Guokas,Matt,matt-guokas,1610612755,sixers,0,Philadelphia,76ers,PHI,10,G,St. Joseph's (PA),USA,1966.0,1.0,9.0,,5.8,2.0,3.0,Career,1966,1975,Matt Guokas,78.0,175.0,False
76909,Guokas,Matt,matt-guokas,1610612744,warriors,0,Golden State,Warriors,GSW,,G,St. Joseph's (PA),USA,,,,,1.7,0.0,0.2,Career,1946,1946,Matt Guokas,75.0,195.0,True
203268,Gutierrez,Jorge,jorge-gutierrez,1610612751,nets,0,Brooklyn,Nets,BKN,12,G,California,Mexico,,,,,2.9,1.1,1.5,Career,2013,2015,Jorge Gutierrez,75.0,189.0,True
1629657,Guy,Kyle,kyle-guy,1610612748,heat,0,Miami,Heat,MIA,7,G,Virginia,USA,2019.0,2.0,55.0,,3.1,1.0,0.9,Career,2019,2021,Kyle Guy,73.0,167.0,False
2062,Guyton,A.J.,aj-guyton,1610612741,bulls,0,Chicago,Bulls,CHI,11,G,Indiana,USA,2000.0,2.0,32.0,,5.5,1.0,1.8,Career,2000,2002,A.J. Guyton,74.0,185.0,False
2775,Ha,Seung-Jin,seung-jin-ha,1610612757,blazers,0,Portland,Trail Blazers,POR,5,C,Yonsei,South Korea,2004.0,2.0,46.0,,1.5,1.5,0.1,Career,2004,2005,Seung-Jin Ha,87.0,305.0,False
1629060,Hachimura,Rui,rui-hachimura,1610612747,lakers,0,Los Angeles,Lakers,LAL,28,F,Gonzaga,Japan,2019.0,1.0,9.0,1.0,13.1,5.0,1.4,Season,2019,2024,Rui Hachimura,80.0,230.0,False
76910,Hackett,Rudy,rudy-hackett,1610612754,pacers,0,Indiana,Pacers,IND,45,F,Syracuse,USA,1975.0,3.0,37.0,,2.3,2.2,0.5,Career,1976,1976,Rudy Hackett,81.0,210.0,False
201632,Haddadi,Hamed,hamed-haddadi,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,98,C,Saba Battery,Iran,,,,,2.2,2.5,0.3,Career,2008,2012,Hamed Haddadi,86.0,265.0,True
76911,Haffner,Scott,scott-haffner,1610612748,heat,0,Miami,Heat,MIA,4,G,Evansville,USA,1989.0,2.0,45.0,,4.3,1.1,1.8,Career,1989,1990,Scott Haffner,75.0,180.0,False
76912,Hagan,Cliff,cliff-hagan,1610612737,hawks,0,Atlanta,Hawks,ATL,16,F,Kentucky,USA,1953.0,3.0,,,18.0,6.9,3.0,Career,1956,1965,Cliff Hagan,76.0,210.0,True
76913,Hagan,Glenn,glenn-hagan,1610612765,pistons,0,Detroit,Pistons,DET,10,G,St. Bonaventure,USA,1978.0,2.0,43.0,,1.8,1.0,2.0,Career,1981,1981,Glenn Hagan,72.0,170.0,False
1630204,Hagans,Ashton,ashton-hagans,1610612757,blazers,0,Portland,Trail Blazers,POR,19,G-F,Kentucky,USA,,,,,3.8,2.1,2.6,Career,2020,2023,Ashton Hagans,75.0,190.0,True
76914,Hahn,Bob,bob-hahn,1610610025,,1,Chicago,Stags,CHS,,C,North Carolina State,USA,,,,,1.0,0.0,0.1,Career,1949,1949,Bob Hahn,82.0,240.0,True
76915,Hairston,Al,al-hairston,1610612760,thunder,0,Oklahoma City,Thunder,OKC,25,G,Bowling Green,USA,1968.0,5.0,52.0,,2.2,1.0,1.0,Career,1968,1969,Al Hairston,73.0,170.0,False
76916,Hairston,Happy,happy-hairston,1610612747,lakers,0,Los Angeles,Lakers,LAL,52,F,New York University,USA,1964.0,4.0,33.0,,14.8,10.3,1.6,Career,1964,1974,Happy Hairston,79.0,225.0,False
76917,Hairston,Lindsay,lindsay-hairston,1610612765,pistons,0,Detroit,Pistons,DET,45,F,Michigan State,USA,1975.0,4.0,64.0,,5.8,3.8,0.4,Career,1975,1975,Lindsay Hairston,79.0,180.0,False
201612,Hairston,Malik,malik-hairston,1610612759,spurs,0,San Antonio,Spurs,SAS,1,G,Oregon,USA,2008.0,2.0,48.0,,2.4,1.2,0.5,Career,2008,2009,Malik Hairston,78.0,220.0,False
203798,Hairston,PJ,pj-hairston,1610612766,hornets,0,Charlotte,Hornets,CHA,19,F-G,North Carolina,USA,2014.0,1.0,26.0,,6.0,2.4,0.5,Career,2014,2015,PJ Hairston,78.0,230.0,False
2409,Haislip,Marcus,marcus-haislip,1610612749,bucks,0,Milwaukee,Bucks,MIL,12,F,Tennessee,USA,2002.0,1.0,13.0,,3.5,1.5,0.2,Career,2002,2009,Marcus Haislip,82.0,230.0,False
76918,Halbert,Chuck,chuck-halbert,1610610024,,1,Baltimore,Bullets,BAL,,C,West Texas A&M,USA,,,,,8.8,7.9,1.4,Career,1946,1950,Chuck Halbert,81.0,225.0,True
76919,Halbrook,Harvey,harvey-halbrook,1610612755,sixers,0,Philadelphia,76ers,PHI,11,C,Oregon State,USA,1956.0,,,,5.5,6.6,0.4,Career,1960,1961,Harvey Halbrook,87.0,235.0,True
76920,Hale,Bruce,bruce-hale,1610610030,,1,Indianapolis,Olympians,INO,35,G,Santa Clara,USA,,,,,9.1,1.9,3.0,Career,1948,1950,Bruce Hale,73.0,170.0,True
917,Haley,Jack,jack-haley,1610612751,nets,0,Brooklyn,Nets,BKN,54,C,UCLA,USA,1987.0,4.0,79.0,,3.5,2.7,0.2,Career,1988,1997,Jack Haley,82.0,242.0,False
1630169,Haliburton,Tyrese,tyrese-haliburton,1610612754,pacers,0,Indiana,Pacers,IND,0,G,Iowa State,USA,2020.0,1.0,12.0,1.0,18.6,3.5,9.2,Season,2020,2024,Tyrese Haliburton,77.0,185.0,False
76922,Halimon,Shaler,shaler-halimon,1610612757,blazers,0,Portland,Trail Blazers,POR,11,G,Utah State,USA,1968.0,1.0,14.0,,6.7,3.4,1.8,Career,1968,1971,Shaler Halimon,77.0,199.0,False
1628985,Hall,Devon,devon-hall,1610612760,thunder,0,Oklahoma City,Thunder,OKC,14,G,Virginia,USA,2018.0,2.0,53.0,,1.8,0.6,1.2,Career,2019,2019,Devon Hall,77.0,215.0,False
1629743,Hall,Donta,donta-hall,1610612753,magic,0,Orlando,Magic,ORL,45,F,Alabama,USA,,,,,5.1,4.5,0.7,Career,2019,2020,Donta Hall,81.0,229.0,True
1631160,Hall,Jordan,jordan-hall,1610612759,spurs,0,San Antonio,Spurs,SAS,55,G,St. Joseph's (PA),USA,,,,,3.1,1.3,1.2,Career,2022,2022,Jordan Hall,79.0,215.0,True
1630221,Hall,Josh,josh-hall,1610612760,thunder,0,Oklahoma City,Thunder,OKC,15,F,Moravian Prep (NC),USA,,,,,4.1,2.8,1.3,Career,2020,2020,Josh Hall,81.0,190.0,True
200837,Hall,Mike,mike-hall,1610612764,wizards,0,Washington,Wizards,WAS,42,F,George Washington,USA,,,,,1.0,1.0,0.5,Career,2006,2006,Mike Hall,80.0,230.0,True
1641790,Hall,PJ,pj-hall,1610612743,nuggets,0,Denver,Nuggets,DEN,13,C,Clemson,USA,,,,1.0,1.7,1.2,0.2,Season,2024,2024,PJ Hall,82.0,245.0,True
1629788,Hall,Tyler,tyler-hall,1610612742,mavericks,0,Dallas,Mavericks,DAL,9,G,Montana State,USA,,,,,0.0,0.0,0.0,Career,2021,2021,Tyler Hall,76.0,209.0,True
76923,Halliburton,Jeff,jeff-halliburton,1610612737,hawks,0,Atlanta,Hawks,ATL,42,G,Drake,USA,1971.0,3.0,39.0,,6.1,1.6,1.3,Career,1971,1972,Jeff Halliburton,77.0,193.0,False
1032,Ham,Darvin,darvin-ham,1610612749,bucks,0,Milwaukee,Bucks,MIL,8,F-G,Texas Tech,USA,,,,,2.7,2.3,0.5,Career,1996,2004,Darvin Ham,79.0,240.0,True
984,Hamer,Steve,steve-hamer,1610612738,celtics,0,Boston,Celtics,BOS,42,C,Tennessee,USA,1996.0,2.0,38.0,,2.2,1.7,0.2,Career,1996,1996,Steve Hamer,84.0,245.0,False
76925,Hamilton,Dale,dale-hamilton,1610610037,,1,Waterloo,Hawks,WAT,,G,Franklin,USA,,,,,1.8,0.0,1.2,Career,1949,1949,Dale Hamilton,72.0,180.0,True
1627772,Hamilton,Daniel,daniel-hamilton,1610612737,hawks,0,Atlanta,Hawks,ATL,25,G-F,Connecticut,USA,2016.0,2.0,56.0,,2.8,2.1,1.2,Career,2017,2018,Daniel Hamilton,79.0,195.0,False
76926,Hamilton,Dennis,dennis-hamilton,1610612747,lakers,0,Los Angeles,Lakers,LAL,12,F,Arizona State,USA,,,,,2.9,1.5,0.6,Career,1967,1968,Dennis Hamilton,80.0,210.0,True
202706,Hamilton,Jordan,jordan-hamilton,1610612743,nuggets,0,Denver,Nuggets,DEN,25,G-F,Texas,USA,2011.0,1.0,26.0,,5.9,2.8,0.8,Career,2011,2015,Jordan Hamilton,79.0,220.0,False
203120,Hamilton,Justin,justin-hamilton,1610612751,nets,0,Brooklyn,Nets,BKN,41,C,Louisiana State,USA,2012.0,2.0,45.0,,6.1,3.6,0.8,Career,2013,2016,Justin Hamilton,84.0,255.0,False
76927,Hamilton,Ralph,ralph-hamilton,1610610029,,1,Indianapolis,Jets,JET,,Unknown,Indiana,USA,,,,,6.0,0.0,1.7,Career,1948,1948,Ralph Hamilton,,,True
1888,Hamilton,Richard,richard-hamilton,1610612765,pistons,0,Detroit,Pistons,DET,32,G,Connecticut,USA,1999.0,1.0,7.0,,17.1,3.1,3.4,Career,1999,2012,Richard Hamilton,79.0,193.0,False
76928,Hamilton,Roylee,roylee-hamilton,1610612765,pistons,0,Detroit,Pistons,DET,23,G,UCLA,USA,1979.0,1.0,10.0,,4.6,1.5,2.6,Career,1979,1980,Roylee Hamilton,74.0,180.0,False
76929,Hamilton,Steve,steve-hamilton,1610612747,lakers,0,Los Angeles,Lakers,LAL,30,F,Morehead State,USA,1958.0,2.0,8.0,,4.5,3.4,0.5,Career,1958,1959,Steve Hamilton,78.0,190.0,False
2347,Hamilton,Tang,tang-hamilton,1610612748,heat,0,Miami,Heat,MIA,5,F,Mississippi State,USA,,,,,2.2,2.0,0.6,Career,2001,2002,Tang Hamilton,80.0,205.0,True
676,Hamilton,Thomas,thomas-hamilton,1610612745,rockets,0,Houston,Rockets,HOU,55,C,Pittsburgh,USA,,,,,3.2,3.4,0.5,Career,1995,2002,Thomas Hamilton,86.0,330.0,True
1985,Hamilton,Zendon,zendon-hamilton,1610612743,nuggets,0,Denver,Nuggets,DEN,42,C,St. John's (NY),USA,,,,,4.4,3.5,0.2,Career,2000,2005,Zendon Hamilton,83.0,240.0,True
903,Hammink,Geert,geert-hammink,1610612753,magic,0,Orlando,Magic,ORL,43,F-C,Louisiana State,Netherlands,1993.0,1.0,26.0,,1.8,0.9,0.3,Career,1993,1995,Geert Hammink,84.0,262.0,False
67,Hammonds,Tom,tom-hammonds,1610612743,nuggets,0,Denver,Nuggets,DEN,20,F,Georgia Tech,USA,1989.0,1.0,9.0,,5.3,3.3,0.6,Career,1989,2000,Tom Hammonds,81.0,225.0,False
1627773,Hammons,AJ,aj-hammons,1610612742,mavericks,0,Dallas,Mavericks,DAL,20,C,Purdue,USA,2016.0,2.0,46.0,,2.2,1.6,0.2,Career,2016,2016,AJ Hammons,84.0,260.0,False
1630181,Hampton,R.J.,rj-hampton,1610612748,heat,0,Miami,Heat,MIA,14,G,Capital City Go-Go,USA,2020.0,1.0,24.0,,6.8,2.7,1.8,Career,2020,2023,R.J. Hampton,76.0,175.0,False
241,Hancock,Darrin,darrin-hancock,1610612766,hornets,0,Charlotte,Hornets,CHA,35,F,Kansas,USA,1994.0,2.0,38.0,,3.5,1.3,0.7,Career,1994,1996,Darrin Hancock,79.0,205.0,False
